id,ev_id,o_id,ev_type,time,latitude,longitude,depth,mag_type,mag,mag_plot_size,method_id,evaluation_mode,author,rms,az_gap,num_phase
616,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifqaowsaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427120349.401746.2565192,None,2024-04-27T12:03:39.032588Z,46.51054417,8.476143217,-1398.869134,MwA,-3.736728408,1.596074188,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000102088,93.55284705,16
617,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifqegxtgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427120810.549342.2576839,None,2024-04-27T12:07:58.725854Z,46.5105129,8.476069933,-1396.536843,MwA,-4.509198612,0.655870311,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.97E-05,103.9085881,7
618,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifqsibstn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427122436.371799.2636907,None,2024-04-27T12:24:26.100393Z,46.51034906,8.475834577,-1396.51922,MwA,-3.800174422,1.483645239,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000241928,88.97387848,11
619,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifrgyzxtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514104456.694102.12341,induced or triggered event,2024-04-27T12:41:36.140271Z,46.51069678,8.476265326,-1395.78147,MwA,-4.548582908,0.626795434,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,3.10E-05,264.2594751,6
620,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifrllsctn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427124702.824758.2770292,None,2024-04-27T12:46:51.698878Z,46.51058447,8.476296225,-1396.816309,MwA,-4.423567154,0.723825204,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000271209,145.1185224,9
621,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifrmzbngn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427124848.397102.2778355,None,2024-04-27T12:48:38.125239Z,46.51048287,8.475970644,-1389.375089,MwA,-4.700739267,0.526074977,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000163376,130.4222514,6
622,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifrpzxkna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427125221.562248.2786978,None,2024-04-27T12:52:11.314345Z,46.51041344,8.475927976,-1394.958743,MwA,-3.818421225,1.452802792,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.00016716,92.00153597,13
623,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifsdhthgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427130756.760861.2858481,None,2024-04-27T13:07:46.474060Z,46.51048645,8.476047784,-1396.809119,MwA,-3.596736203,1.875206832,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000128068,73.14041576,16
624,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifsfcpana,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427131003.957541.2876614,not existing,2024-04-27T13:09:53.114132Z,46.51111826,8.476009115,-1394.802358,MwA,-3.455884524,2.205337265,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.24E-05,327.7181448,5
625,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iftcckcgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427133659.898533.3000996,None,2024-04-27T13:36:49.593241Z,46.51048231,8.476077363,-1401.716824,MwA,-4.434927743,0.714419675,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,2.93E-06,182.7030183,5
626,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iftgbrhaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427134140.402287.3018941,None,2024-04-27T13:41:28.852601Z,46.51055601,8.476131463,-1395.433979,MwA,-4.520242271,0.647584049,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000232693,85.12593126,7
627,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifthltlaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427134316.690493.3029230,None,2024-04-27T13:43:06.420875Z,46.51056656,8.47602546,-1384.635961,MwA,-4.365238378,0.774101821,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.21E-05,108.9198438,7
628,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iftmwybna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427134938.449499.3073211,not existing,2024-04-27T13:49:28.166812Z,46.51065844,8.476191313,-1419.230766,MwA,-4.137030294,1.006704781,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000139819,186.6381976,5
629,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifttsfwgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427135737.893749.3104247,None,2024-04-27T13:57:27.586897Z,46.51042322,8.475956292,-1396.747272,MwA,-4.326398997,0.809501727,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.96E-05,88.05186536,9
630,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifubqnatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427140655.557178.3134705,None,2024-04-27T14:06:45.361575Z,46.51056986,8.47624071,-1399.349601,MwA,-4.460947392,0.693335731,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.42E-05,94.59797573,7
631,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifuomqbtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427142158.923505.3185560,None,2024-04-27T14:21:48.807683Z,46.51052713,8.476109829,-1397.591675,MwA,-4.413667383,0.732122218,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,9.58E-05,89.33608321,9
632,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifvisqyna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427144541.459429.3285997,None,2024-04-27T14:45:31.202846Z,46.51051156,8.476057173,-1392.479337,MwA,-4.497528312,0.664742004,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000154899,163.1502133,6
633,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifvsauagn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427145636.268807.3321259,None,2024-04-27T14:56:25.889696Z,46.51050352,8.476048177,-1396.501681,MwA,-4.168608698,0.970762361,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000150747,78.60825971,11
634,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifvwrwitn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427150203.500845.3336737,None,2024-04-27T15:01:53.315242Z,46.51055102,8.475908866,-1374.618292,MwA,-3.229422893,2.862238583,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000182755,135.6671944,21
635,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifvylwyaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427150409.33384.3343092,None,2024-04-27T15:03:57.760523Z,46.51051012,8.476071412,-1397.77808,MwA,-4.351660061,0.786298139,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.47E-05,79.90122677,9
636,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifwazftna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514104712.06947.12471,induced or triggered event,2024-04-27T15:06:54.439967Z,46.5106109,8.475928879,-1381.871966,MwA,-4.220908211,0.91403573,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,0.000174916,235.6655027,7
637,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifwdxwntn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427151033.102814.3364125,None,2024-04-27T15:10:21.692690Z,46.51053986,8.476206823,-1408.002421,MwA,-4.027026121,1.142626304,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.67E-05,117.2341316,13
638,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifwnrpraa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427152158.886723.3406750,None,2024-04-27T15:21:47.788507Z,46.51050027,8.476044936,-1396.115332,MwA,-4.684272696,0.536143358,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.08E-05,95.21030732,7
639,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifwxptntn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427153335.975935.3450551,None,2024-04-27T15:33:25.823272Z,46.51049282,8.476090297,-1402.37574,MwA,-4.106896863,1.042242663,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000182541,89.01724966,11
640,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ifyhjzmgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427161533.509679.3543317,None,2024-04-27T16:15:21.164037Z,46.51053165,8.476169933,-1403.86792,MwA,-4.103337401,1.046522518,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000168821,109.0273486,12
641,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igaoplrtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427172454.081521.3793722,None,2024-04-27T17:24:43.887150Z,46.51048783,8.47596978,-1386.774718,MwA,-4.582973387,0.602463284,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.13E-05,131.7084878,7
642,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igaqmzggn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514104946.459383.12663,induced or triggered event,2024-04-27T17:26:57.796429Z,46.51055416,8.475994731,-1383.012164,MwA,-4.543859209,0.630213459,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,5.66E-05,128.9814681,6
643,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igbufumgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427180158.81399.3962934,None,2024-04-27T18:01:47.493980Z,46.51041586,8.475967111,-1403.98555,MwA,-4.23158062,0.902873629,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.32E-05,87.8985812,10
644,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igcdmyrtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514105048.595299.12700,induced or triggered event,2024-04-27T18:12:39.596826Z,46.5104824,8.476064891,-1401.215393,MwA,-4.563912955,0.615829942,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,3.66E-05,180.5790911,6
645,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igckyutna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514105208.519313.12737,induced or triggered event,2024-04-27T18:21:23.760237Z,46.51045563,8.476040642,-1399.749419,MwA,-4.58810123,0.598917031,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,9.39E-05,145.623892,6
646,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igcqndvna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514105539.538691.12863,induced or triggered event,2024-04-27T18:27:54.081477Z,46.51050289,8.476109278,-1407.937484,MwA,-4.424948767,0.722674773,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,3.67E-05,176.3760595,6
647,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igcwrwkaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514105341.257886.12815,induced or triggered event,2024-04-27T18:35:08.652304Z,46.51049017,8.476061598,-1401.214043,MwA,-4.704289309,0.523929224,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,5.67E-05,175.7095298,7
648,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdgjbwgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427184638.19855.4168402,None,2024-04-27T18:46:27.921034Z,46.51055358,8.4761828,-1397.793084,MwA,-4.309963806,0.824964718,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.58E-05,99.37744113,11
649,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdhptona,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427184806.491386.4177265,None,2024-04-27T18:47:56.290604Z,46.51050587,8.476076209,-1398.999483,MwA,-4.497239967,0.664962715,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.52E-05,87.23413057,7
650,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdlgogna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427185223.513767.4198505,None,2024-04-27T18:52:12.622170Z,46.51053676,8.476154937,-1400.130206,MwA,-4.327700448,0.808289718,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000237571,100.7088448,12
651,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdpkrhaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427185715.230581.4217053,None,2024-04-27T18:57:04.966909Z,46.51047815,8.476015392,-1403.405068,MwA,-4.297844058,0.836556444,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,5.35E-05,68.58573892,10
652,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdynlpgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427190755.544777.4263190,None,2024-04-27T19:07:45.221350Z,46.51049144,8.475983079,-1388.177286,MwA,-3.360742666,2.460627907,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000127012,89.48303436,22
653,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdynmatn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427190755.645483.4263347,None,2024-04-27T19:07:45.267670Z,46.5104936,8.475982036,-1388.002665,MwA,-4.053837291,1.107895077,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.33E-05,92.86322762,12
654,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igdzotiaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427190910.718483.4266089,None,2024-04-27T19:08:59.032204Z,46.51051482,8.476114876,-1400.519303,MwA,-3.888991751,1.339434259,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,1.00E-04,94.75390289,16
655,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igeyqzxtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427193833.095606.4341119,None,2024-04-27T19:38:22.728574Z,46.51039044,8.475910551,-1397.935946,MwA,-4.127062849,1.018323705,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.78E-05,132.5607556,10
656,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igeyraraa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427193833.115948.4341162,None,2024-04-27T19:38:22.804519Z,46.51053449,8.475754896,-1392.842406,MwA,-4.18526078,0.952328734,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000229567,292.2836226,6
657,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igezacyna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427193858.204394.4342285,None,2024-04-27T19:38:47.378469Z,46.51051945,8.476069432,-1394.280469,MwA,-3.828209316,1.43652312,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000163355,78.95245478,14
658,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igfhqpvna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427194904.663171.4386454,None,2024-04-27T19:48:54.416777Z,46.5105556,8.476806179,-1385.824908,MwA,-3.338483489,2.524500922,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000187457,317.1687479,7
659,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igfntcena,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427195613.183627.4409309,None,2024-04-27T19:56:02.930724Z,46.51052039,8.476102302,-1397.438841,MwA,-3.805931715,1.473843671,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000142608,88.60613609,17
660,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iggahfhgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427201054.955775.4469048,not existing,2024-04-27T20:10:44.757026Z,46.51058282,8.475651393,-1394.255891,MwA,-4.340046954,0.796881604,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000165107,279.321627,5
661,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iggaicrtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427201057.46534.4469611,None,2024-04-27T20:10:47.198853Z,46.51110894,8.476097211,-1395.627135,MwA,-3.238464977,2.832596992,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000314772,302.7563124,9
662,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iggbpyvna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427201228.916921.4482574,None,2024-04-27T20:12:18.726781Z,46.51053228,8.476060374,-1392.025937,MwA,-4.412302942,0.733273191,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,4.57E-05,86.48076659,8
663,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igituxagn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427213443.524354.4776942,None,2024-04-27T21:34:33.337492Z,46.5104921,8.476033208,-1395.008267,MwA,-4.170097104,0.969100296,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000146403,75.86730463,12
664,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igiwpuntn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514105659.600019.12916,induced or triggered event,2024-04-27T21:37:50.475795Z,46.51049174,8.476025046,-1394.348533,MwA,-4.474165819,0.682864237,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,3.30E-05,102.6830781,5
665,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igixakfaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427213830.948321.4787517,None,2024-04-27T21:38:19.140565Z,46.51052207,8.476067192,-1394.430035,MwA,-4.066066649,1.09240569,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000141195,80.61202994,13
666,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igjfohona,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427214829.427733.4817464,None,2024-04-27T21:48:19.154374Z,46.51068404,8.475929281,-1386.401863,MwA,-4.041262447,1.124051099,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000268573,279.0179742,5
667,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igjjctpgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427215240.303852.4831471,None,2024-04-27T21:52:29.175780Z,46.51045517,8.47599283,-1402.579872,MwA,-3.632312947,1.799951506,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000178502,54.33760369,16
668,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igjurfyna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427220613.362001.4878107,None,2024-04-27T22:06:01.658380Z,46.51049745,8.47601643,-1393.60037,MwA,-4.592911872,0.595609124,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,8.24E-05,96.81670933,7
669,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igkbsyhna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427221428.664013.4904671,None,2024-04-27T22:14:18.398907Z,46.51046073,8.475998985,-1396.229787,MwA,-4.187682893,0.949676807,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,6.81E-05,59.88184515,10
670,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igkflfign,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427221848.888223.4918045,None,2024-04-27T22:18:38.715671Z,46.51054229,8.476125348,-1396.187731,MwA,-4.091817239,1.060495082,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000120628,89.0551415,12
671,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igkmhwkna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427222652.13702.4944495,None,2024-04-27T22:26:41.812351Z,46.51079241,8.476817549,-1405.18714,MwA,-3.480867632,2.142809002,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000205601,199.1034275,17
672,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igkviiaaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427223725.959547.4974505,None,2024-04-27T22:37:15.748803Z,46.51047693,8.476018924,-1396.532452,MwA,-4.35321505,0.78489173,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.33E-05,67.1911306,10
673,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igkvweugn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240514105759.224377.12965,induced or triggered event,2024-04-27T22:37:53.266453Z,46.51041753,8.475915252,-1384.655877,MwA,-4.173721396,0.965065033,smi:org.gfz-potsdam.de/geofon/StdLoc_OctTree+LeastSquares,manual,mesimeri,0.000256708,240.5146136,4
674,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igldoquna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427224705.599058.5003152,None,2024-04-27T22:46:55.314551Z,46.51054165,8.47614419,-1399.055813,MwA,-4.165663856,0.974059195,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000172654,95.02276844,12
675,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024iglowylgn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427230021.242735.5041719,None,2024-04-27T23:00:11.084955Z,46.51026191,8.476010055,-1397.070051,MwA,-4.254726175,0.879132207,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000237656,264.4523608,7
676,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igmdqumtn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427231739.167693.5096750,None,2024-04-27T23:17:29.012947Z,46.5104391,8.475968876,-1395.357225,MwA,-3.84392241,1.410769537,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000169986,73.42174043,13
677,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igmjlnsaa,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427232426.870824.5117583,None,2024-04-27T23:24:16.614830Z,46.51056816,8.476183658,-1398.80154,MwA,-4.35981538,0.778950012,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000178924,89.70658729,10
678,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igndjattn,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240427234746.120878.5163237,None,2024-04-27T23:47:35.935025Z,46.51055166,8.476095594,-1395.264799,MwA,-4.556744759,0.620933225,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,3.47E-05,145.9655504,6
679,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024ignrmdbna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240428000418.966762.5185120,None,2024-04-28T00:04:08.545196Z,46.51054407,8.476153453,-1399.917774,MwA,-4.284948083,0.849069492,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,7.51E-05,96.70001474,12
680,smi:ch.ethz.bulgg/bedretto-dev2/Event/2024igofmppna,smi:ch.ethz.bulgg/bedretto-dev2/Origin/20240428002044.453627.5205296,None,2024-04-28T00:20:34.102036Z,46.51052554,8.475813656,-1391.35768,MwA,-4.35409743,0.784094781,smi:org.gfz-potsdam.de/geofon/StdLoc_GridSearch+LeastSquares,automatic,scanloc-v@bedretto-dev2,0.000187228,282.5337057,6
